date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:15:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Apr%202019%2015:14:27%20GMT	http://visiovista.com/?p=457	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/index9d51.html	(from http://visiovista.com/the-best-way-to-obtain-the-grade-buy-argumentative/)
21:15:14	2535/2535	---MC-	200	added ('OK')	text/xml	date:Wed,%2010%20Apr%202019%2015:14:28%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fthe-best-way-to-obtain-the-grade-buy-argumentative%2F&format=xml	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embeddbc6	(from http://visiovista.com/the-best-way-to-obtain-the-grade-buy-argumentative/)
21:15:16	2475/2475	---MC-	200	added ('OK')	application/json	date:Wed,%2010%20Apr%202019%2015:14:30%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fhow-exactly-to-write-literature-reviews-for-thesis-32%2F	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed2d58.json	(from http://visiovista.com/how-exactly-to-write-literature-reviews-for-thesis-32/)
21:15:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Apr%202019%2015:14:30%20GMT	http://visiovista.com/?p=449	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/indexb47e.html	(from http://visiovista.com/how-exactly-to-write-literature-reviews-for-thesis-32/)
21:15:17	5482/5482	---MC-	200	added ('OK')	application/rss+xml	etag:%224e673573ec5c0891af0d84d5ea6d2335%22	http://visiovista.com/category/paid-essays-for-students/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/category/paid-essays-for-students/feed/index.html	(from http://visiovista.com/category/paid-essays-for-students/)
21:15:17	893/893	---MC-	200	added ('OK')	application/rss+xml	etag:%22baf2be5879a368c525ab3a6f0c77b942%22	http://visiovista.com/how-exactly-to-write-literature-reviews-for-thesis-32/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/how-exactly-to-write-literature-reviews-for-thesis-32/feed/index.html	(from http://visiovista.com/how-exactly-to-write-literature-reviews-for-thesis-32/)
21:15:18	2574/2574	---MC-	200	added ('OK')	text/xml	date:Wed,%2010%20Apr%202019%2015:14:32%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fhow-exactly-to-write-literature-reviews-for-thesis-32%2F&format=xml	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embedc6f5	(from http://visiovista.com/how-exactly-to-write-literature-reviews-for-thesis-32/)
21:15:21	30421/30421	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:14:33%20GMT	http://visiovista.com/category/uncategorized/page/5/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/category/uncategorized/page/5/index.html	(from http://visiovista.com/category/uncategorized/page/4/)
21:15:22	37062/37062	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:14:33%20GMT	http://visiovista.com/top-body-language-tips/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/top-body-language-tips/index.html	(from http://visiovista.com/blog/page/6/)
21:15:22	34451/34451	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:14:33%20GMT	http://visiovista.com/blog/page/7/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/blog/page/7/index.html	(from http://visiovista.com/blog/page/6/)
21:15:22	38606/38606	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:14:34%20GMT	http://visiovista.com/use-historic-sources-when-composing-term-paper/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/use-historic-sources-when-composing-term-paper/index.html	(from http://visiovista.com/blog/page/6/)
21:15:23	2310/2310	---MC-	200	added ('OK')	application/json	date:Wed,%2010%20Apr%202019%2015:14:37%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fthe-meaning-of-essay-writer-site%2F	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed06b9.json	(from http://visiovista.com/the-meaning-of-essay-writer-site/)
21:15:24	25326/25326	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:14:37%20GMT	http://visiovista.com/category/trust-essay-writers/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/category/trust-essay-writers/index.html	(from http://visiovista.com/blog/page/6/)
21:15:25	38535/38535	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:14:38%20GMT	http://visiovista.com/how-exactly-to-write-a-powerful-article-article-4/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/how-exactly-to-write-a-powerful-article-article-4/index.html	(from http://visiovista.com/blog/page/6/)
21:15:26	25367/25367	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:14:38%20GMT	http://visiovista.com/category/write-my-essay-help/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/category/write-my-essay-help/index.html	(from http://visiovista.com/blog/page/6/)
21:15:26	2407/2407	---MC-	200	added ('OK')	text/xml	date:Wed,%2010%20Apr%202019%2015:14:40%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fthe-meaning-of-essay-writer-site%2F&format=xml	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed444b	(from http://visiovista.com/the-meaning-of-essay-writer-site/)
21:15:26	38802/38802	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:14:39%20GMT	http://visiovista.com/the-way-to-the-title-that-is-doctoral-job-goal-4/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/the-way-to-the-title-that-is-doctoral-job-goal-4/index.html	(from http://visiovista.com/blog/page/6/)
21:15:27	25301/25301	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:14:41%20GMT	http://visiovista.com/category/best-essay-company/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/category/best-essay-company/index.html	(from http://visiovista.com/blog/page/6/)
21:15:30	37960/37960	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:14:42%20GMT	http://visiovista.com/there-are-lots-of-scholarships-open-to/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/there-are-lots-of-scholarships-open-to/index.html	(from http://visiovista.com/blog/page/6/)
21:15:30	37168/37168	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:14:42%20GMT	http://visiovista.com/how-to-utilize-toulmin-analysis-with-examples/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/how-to-utilize-toulmin-analysis-with-examples/index.html	(from http://visiovista.com/blog/page/6/)
21:15:30	38470/38470	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:14:42%20GMT	http://visiovista.com/a-guide-to-rapid-systems-in-russian-brides-agency/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/a-guide-to-rapid-systems-in-russian-brides-agency/index.html	(from http://visiovista.com/blog/page/6/)
21:15:30	25354/25354	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:14:43%20GMT	http://visiovista.com/category/mail-order-russian-bride/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/category/mail-order-russian-bride/index.html	(from http://visiovista.com/blog/page/6/)
21:15:31	2418/2418	---MC-	200	added ('OK')	application/json	date:Wed,%2010%20Apr%202019%2015:14:45%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Froot-elements-in-supplements-south-africa-insights%2F	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed673b.json	(from http://visiovista.com/root-elements-in-supplements-south-africa-insights/)
21:15:33	37341/37341	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:14:46%20GMT	http://visiovista.com/blue-light-electronics-and-attention-injury/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/blue-light-electronics-and-attention-injury/index.html	(from http://visiovista.com/blog/page/6/)
21:15:33	35255/35255	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:14:46%20GMT	http://visiovista.com/steps-to-make-cash-from-home/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/steps-to-make-cash-from-home/index.html	(from http://visiovista.com/blog/page/6/)
21:15:34	34769/34769	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Apr%202019%2015:14:46%20GMT	http://visiovista.com/how-to-add-an-appendix-to-a-research-paper/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/how-to-add-an-appendix-to-a-research-paper/index.html	(from http://visiovista.com/blog/page/6/)
21:15:34	808/808	---MC-	200	added ('OK')	application/rss+xml	etag:%22baf2be5879a368c525ab3a6f0c77b942%22	http://visiovista.com/the-meaning-of-essay-writer-site/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/the-meaning-of-essay-writer-site/feed/index.html	(from http://visiovista.com/the-meaning-of-essay-writer-site/)
21:15:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Apr%202019%2015:14:49%20GMT	http://visiovista.com/?p=459	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/index6595.html	(from http://visiovista.com/the-meaning-of-essay-writer-site/)
21:15:36	2517/2517	---MC-	200	added ('OK')	text/xml	date:Wed,%2010%20Apr%202019%2015:14:49%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Froot-elements-in-supplements-south-africa-insights%2F&format=xml	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed2d67	(from http://visiovista.com/root-elements-in-supplements-south-africa-insights/)
21:15:36	870/870	---MC-	200	added ('OK')	application/rss+xml	etag:%22baf2be5879a368c525ab3a6f0c77b942%22	http://visiovista.com/root-elements-in-supplements-south-africa-insights/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/root-elements-in-supplements-south-africa-insights/feed/index.html	(from http://visiovista.com/root-elements-in-supplements-south-africa-insights/)
21:15:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Apr%202019%2015:14:50%20GMT	http://visiovista.com/?p=551	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/index46de.html	(from http://visiovista.com/root-elements-in-supplements-south-africa-insights/)
21:15:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html		http://www.medindia.net/health-infographics/images/diet.jpg	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/www.medindia.net/health-infographics/images/diet.dc.delayed	(from http://visiovista.com/root-elements-in-supplements-south-africa-insights/)
21:15:39	29678/29678	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Apr%202019%2015:14:53%20GMT	https://i5.walmartimages.com/asr/104ba82d-96be-41c5-a0b4-3f8568c176a1_1.08e8a64f2dbe876848c91efeff6dbb42.jpeg	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/i5.walmartimages.com/asr/104ba82d-96be-41c5-a0b4-3f8568c176a1_1.08e8a64f2dbe876848c91efeff6dbb42.jpg	(from http://visiovista.com/root-elements-in-supplements-south-africa-insights/)
21:15:44	2507/2507	---MC-	200	added ('OK')	application/json	date:Wed,%2010%20Apr%202019%2015:14:56%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fhow-exactly-to-write-a-beneficial-and-abstract-2%2F	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embedf01d.json	(from http://visiovista.com/how-exactly-to-write-a-beneficial-and-abstract-2/)
21:15:44	8247/8247	---MC-	200	added ('OK')	application/rss+xml	etag:%224e673573ec5c0891af0d84d5ea6d2335%22	http://visiovista.com/category/best-supplements/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/category/best-supplements/feed/index.html	(from http://visiovista.com/category/best-supplements/)
21:15:44	895/895	---MC-	200	added ('OK')	application/rss+xml	etag:%22baf2be5879a368c525ab3a6f0c77b942%22	http://visiovista.com/how-exactly-to-write-a-beneficial-and-abstract-2/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/how-exactly-to-write-a-beneficial-and-abstract-2/feed/index.html	(from http://visiovista.com/how-exactly-to-write-a-beneficial-and-abstract-2/)
21:15:45	66598/66598	---M--	200	added ('OK')	image/jpeg	etag:%223450a4c9d55cc1:0%22	https://www.medindia.net/health-infographics/images/diet.jpg	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/www.medindia.net/health-infographics/images/diet.jpg	(from http://visiovista.com/root-elements-in-supplements-south-africa-insights/)
21:15:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Apr%202019%2015:14:59%20GMT	http://visiovista.com/?p=447	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/index42fe.html	(from http://visiovista.com/how-exactly-to-write-a-beneficial-and-abstract-2/)
21:15:45	2604/2604	---MC-	200	added ('OK')	text/xml	date:Wed,%2010%20Apr%202019%2015:14:59%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fhow-exactly-to-write-a-beneficial-and-abstract-2%2F&format=xml	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed141a	(from http://visiovista.com/how-exactly-to-write-a-beneficial-and-abstract-2/)
21:15:48	2542/2542	---MC-	200	added ('OK')	application/json	date:Wed,%2010%20Apr%202019%2015:15:01%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fto-start-with-you-may-benefit-a-person-who-owns-a%2F	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embedb7df.json	(from http://visiovista.com/to-start-with-you-may-benefit-a-person-who-owns-a/)
21:15:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Apr%202019%2015:15:02%20GMT	http://visiovista.com/?p=445	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/index0ecd.html	(from http://visiovista.com/to-start-with-you-may-benefit-a-person-who-owns-a/)
21:15:48	6231/6231	---MC-	200	added ('OK')	application/rss+xml	etag:%224e673573ec5c0891af0d84d5ea6d2335%22	http://visiovista.com/category/custom-college-papers/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/category/custom-college-papers/feed/index.html	(from http://visiovista.com/category/custom-college-papers/)
21:15:48	910/910	---MC-	200	added ('OK')	application/rss+xml	etag:%22baf2be5879a368c525ab3a6f0c77b942%22	http://visiovista.com/to-start-with-you-may-benefit-a-person-who-owns-a/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/to-start-with-you-may-benefit-a-person-who-owns-a/feed/index.html	(from http://visiovista.com/to-start-with-you-may-benefit-a-person-who-owns-a/)
21:15:49	2641/2641	---MC-	200	added ('OK')	text/xml	date:Wed,%2010%20Apr%202019%2015:15:03%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fto-start-with-you-may-benefit-a-person-who-owns-a%2F&format=xml	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed9d06	(from http://visiovista.com/to-start-with-you-may-benefit-a-person-who-owns-a/)
21:15:50	2445/2445	---MC-	200	added ('OK')	application/json	date:Wed,%2010%20Apr%202019%2015:15:04%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fdon-t-take-risks-expect-only-students-who-purchase%2F	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed050b.json	(from http://visiovista.com/don-t-take-risks-expect-only-students-who-purchase/)
21:15:51	879/879	---MC-	200	added ('OK')	application/rss+xml	etag:%22baf2be5879a368c525ab3a6f0c77b942%22	http://visiovista.com/don-t-take-risks-expect-only-students-who-purchase/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/don-t-take-risks-expect-only-students-who-purchase/feed/index.html	(from http://visiovista.com/don-t-take-risks-expect-only-students-who-purchase/)
21:15:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Apr%202019%2015:15:05%20GMT	http://visiovista.com/?p=451	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/indexc31c.html	(from http://visiovista.com/don-t-take-risks-expect-only-students-who-purchase/)
21:15:52	2544/2544	---MC-	200	added ('OK')	text/xml	date:Wed,%2010%20Apr%202019%2015:15:06%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fdon-t-take-risks-expect-only-students-who-purchase%2F&format=xml	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed94ec	(from http://visiovista.com/don-t-take-risks-expect-only-students-who-purchase/)
21:15:53	2541/2541	---MC-	200	added ('OK')	application/json	date:Wed,%2010%20Apr%202019%2015:15:07%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fwhat-specifically-varieties-of-western-guys-of-all%2F	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embedddde.json	(from http://visiovista.com/what-specifically-varieties-of-western-guys-of-all/)
21:15:54	909/909	---MC-	200	added ('OK')	application/rss+xml	etag:%22baf2be5879a368c525ab3a6f0c77b942%22	http://visiovista.com/what-specifically-varieties-of-western-guys-of-all/feed/	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/what-specifically-varieties-of-western-guys-of-all/feed/index.html	(from http://visiovista.com/what-specifically-varieties-of-western-guys-of-all/)
21:15:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2010%20Apr%202019%2015:15:07%20GMT	http://visiovista.com/?p=541	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/index4126.html	(from http://visiovista.com/what-specifically-varieties-of-western-guys-of-all/)
21:15:54	2638/2638	---MC-	200	added ('OK')	text/xml	date:Wed,%2010%20Apr%202019%2015:15:08%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fwhat-specifically-varieties-of-western-guys-of-all%2F&format=xml	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embedb89d	(from http://visiovista.com/what-specifically-varieties-of-western-guys-of-all/)
21:15:56	2584/2584	---MC-	200	added ('OK')	application/json	date:Wed,%2010%20Apr%202019%2015:15:09%20GMT	http://visiovista.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvisiovista.com%2Fwrite-my-dissertation-service-tailored-for-pupils-34%2F	C:/Users/Shaheen/Desktop/VisioVista%20file/Website%20edit/visiovista.com/wp-json/oembed/1.0/embed6aec.json	(from http://visiovista.com/write-my-dissertation-service-tailored-for-pupils-34/)
